"taxon","lfc_isolateAxilla","lfc_isolateScalp","lfc_isolateScalp_isolateAxilla","se_isolateAxilla","se_isolateScalp","se_isolateScalp_isolateAxilla","W_isolateAxilla","W_isolateScalp","W_isolateScalp_isolateAxilla","p_isolateAxilla","p_isolateScalp","p_isolateScalp_isolateAxilla","q_isolateAxilla","q_isolateScalp","q_isolateScalp_isolateAxilla","diff_isolateAxilla","diff_isolateScalp","diff_isolateScalp_isolateAxilla","passed_ss_isolateAxilla","passed_ss_isolateScalp","passed_ss_isolateScalp_isolateAxilla","diff_robust_isolateAxilla","diff_robust_isolateScalp","diff_robust_isolateScalp_isolateAxilla","Taxon","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7"
"61abd8a8fc64fc4ea6aa6bb33c056efd",-0.603230471085122,-0.302947840231635,0.300282630853487,0.136025136984787,0.130771735652093,0.146969355627447,-4.43469850100272,-2.31661557997213,2.04316491401564,1.98532942203347e-05,0.0221391044362941,0.0431213205425389,6.94151150437601e-05,0.0552681240244177,0.0645268681499863,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales","Bacteria","p__Bacteroidota","c__Bacteroidia","o__Bacteroidales",NA,NA,NA
"cfdd70bdbf090e219bf771ede00b81bb",-0.365777830889208,-0.28476159520795,0.0810162356812574,0.130563787805862,0.123768046190313,0.144247839643602,-2.80152588275923,-2.30076828368191,0.561646093843947,0.0059238984190405,0.0231165567995739,0.575395986869063,0.0207123354795229,0.0577082389169218,0.861024210566656,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales",NA,NA,NA
"d404ad9154b4ca23b32e3504d1b89994",0.468479156749567,-0.000475548886132789,-0.4689547056357,0.133987041391948,0.121427430958687,0.148465157084882,3.49645123799055,-0.00391632172712757,-3.1586852756811,0.000642760327767315,0.996881147864545,0.00196487203442157,0.00224734905967565,1,0.00490511220103802,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Micrococcales","f__Micrococcaceae",NA,NA
"8d278be881c77f270f9250ee0f55ff8a",-0.603123147933671,-0.0626428092265087,0.540480338707162,0.135896154985982,0.130913834702961,0.147132271971042,-4.43811782604066,-0.478504119664994,3.67343160998382,1.76970815478141e-05,0.633002358087042,0.000334481041922252,6.18761268506304e-05,0.947226550230969,0.000834999435590083,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Bacteroidota; c__Bacteroidia","Bacteria","p__Bacteroidota","c__Bacteroidia",NA,NA,NA,NA
"8114b1d0274e9e4bb6c91f6af1b8fac8",-0.708158327377957,0.115300495627362,0.823458823005319,0.13039068834428,0.123312874086548,0.143790710891415,-5.43104984236415,0.935023990653545,5.72678734182741,3.64336014900122e-07,0.351921352867937,9.82567707973271e-08,9.09529476045627e-07,0.526616125154898,3.43545256169072e-07,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"2fa5dbbf2dde49213390762133b12b73",0.615450953905204,1.01553392100727,0.400082967102062,0.132456423913258,0.12636610573074,0.146988188621127,4.64644096316721,8.03644232869817,2.72187153849011,1.19174090095846e-05,4.17315733510383e-12,0.00784065737987467,2.97506541462291e-05,1.45910393155429e-11,0.0117327822662873,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Faecalibaculum","Bacteria","p__Bacillota","c__Bacilli","o__Erysipelotrichales","f__Erysipelotrichaceae","g__Faecalibaculum",NA
"a24e0d4286b004ee3345384b6f377f9e",0.350264636561962,-0.0557940177982855,-0.406058654360247,0.131116179758808,0.124385863901124,0.146172673443474,2.67140666549531,-0.448555937535127,-2.77793820687883,0.00960133052140235,0.655291052727096,0.00719877818717235,0.0251698287695378,0.980579417030474,0.0251698287695378,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria","Bacteria","p__Actinomycetota","c__Actinobacteria",NA,NA,NA,NA
"eb76e8c846599a51dfdcf8c8e6f6c313",0.418170943803519,1.56948592002656,1.15131497622304,0.126502904950021,0.122303346622518,0.145816524151667,3.30562325006474,12.8327307744953,7.89564134052143,0.00136724259941984,5.9497845119367e-22,7.10907414734687e-12,0.00204594576028293,2.08028436892175e-21,1.77471131592041e-11,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium",NA
"77d6a7db6de3bb1f15a02fdb36f90627",0.437184508814314,0.451590880505499,0.014406371691185,0.130947652082994,0.124372077665213,0.14600221501301,3.3386204476368,3.63096676507326,0.0986722817177897,0.00135176959294906,0.000533609982429964,0.921680494788552,0.00337456150182246,0.00186571547813642,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales",NA,NA,NA
"10cde2fa4db56b195187e547f870d34b",0.83207831512548,0.8221947778401,-0.00988353728538005,0.130651880272387,0.123794674831255,0.144788134214545,6.36866697510005,6.64160052894714,-0.0682620667708498,2.22655357156721e-08,7.41923998912018e-09,0.945786575325235,5.55837474340879e-08,2.59406520482907e-08,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria",NA,NA,NA,NA
