"taxon","lfc_isolateAxilla","lfc_isolateScalp","lfc_isolateScalp_isolateAxilla","se_isolateAxilla","se_isolateScalp","se_isolateScalp_isolateAxilla","W_isolateAxilla","W_isolateScalp","W_isolateScalp_isolateAxilla","p_isolateAxilla","p_isolateScalp","p_isolateScalp_isolateAxilla","q_isolateAxilla","q_isolateScalp","q_isolateScalp_isolateAxilla","diff_isolateAxilla","diff_isolateScalp","diff_isolateScalp_isolateAxilla","passed_ss_isolateAxilla","passed_ss_isolateScalp","passed_ss_isolateScalp_isolateAxilla","diff_robust_isolateAxilla","diff_robust_isolateScalp","diff_robust_isolateScalp_isolateAxilla","Taxon","Rank1","Rank2","Rank3","Rank4","Rank5","Rank6","Rank7"
"d23fbef2f31d48eda40876cdbc49933a",1.09035067347563,1.70700683266544,0.616656159189807,0.192481339665049,0.154145032164865,0.224521810445372,5.66470846146972,11.0740307922459,2.74653120766566,2.22955242347293e-08,3.42679951547899e-26,0.00619283486663606,5.56586108593601e-08,1.19814716872143e-25,0.00926697591554173,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"8253a32e37cc65a796a92ee67b50d870",-1.13553780175042,2.253035249206,3.38857305095642,0.176124582081883,0.221495991283095,0.237848200767547,-6.44735554984874,10.1719007922197,14.246788666138,2.66381826955435e-10,3.10335857748954e-22,5.90790442829366e-39,3.98614532422521e-10,7.74723328337316e-22,2.06564140442498e-38,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae",NA,NA
"50a3b56e0b7db75ee9daccf7a751ba41",0.020258800133576,0.760352966029618,0.740094165896042,0.179508392262399,0.183794860879262,0.192597680409898,0.112857119816228,4.1369653231442,3.84269511616614,0.910247688273463,5.02571477357301e-05,0.000159623712730632,1,0.000175719235968092,0.000398485095809564,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
"8bc54d575f88d09b2ba16b7f571812ae",-0.253327885410736,-0.787677420396146,-0.534349534985409,0.161504540382233,0.150791821514965,0.197562151418576,-1.56854961978892,-5.2236083660411,-2.70471611666791,0.117275763615167,2.41752187112133e-07,0.00702872713304206,0.175491790157948,8.45263042708608e-07,0.0175465346414791,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"8c8598245ea67244fb156b6f31192a41",-1.2633948463624,-0.840000560907746,0.423394285454653,0.172973546620722,0.17679781782923,0.183651002377449,-7.30397723261485,-4.7511930363253,2.30542866618539,1.66193100592125e-12,2.8748017257825e-06,0.0216819644684535,5.81078035163834e-12,7.17666330105416e-06,0.0324449540247362,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria",NA,NA,NA,NA
"6c891abaa8f2147383dd332e601800eb",-0.636142665061869,-0.238505794914709,0.397636870147161,0.16654981843062,0.165474757597146,0.183529180835374,-3.81953382511112,-1.44134246442203,2.16661387762549,0.000154287574799309,0.150247562160463,0.0308369115395499,0.000539451520521325,0.224830884384002,0.0769813547066461,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Micrococcales","f__Micrococcaceae",NA,NA
"a5189f77a2cfeab3bc1602ff5c8ac3e9",-1.49824252569517,-0.89227025511739,0.605972270577785,0.147340881293215,0.149622675015119,0.170220631396291,-10.1685459768196,-5.96346947431081,3.55992258756824,6.20635663337634e-22,5.11566170183379e-09,0.000411852850677471,2.16999231929561e-21,1.27707525937865e-08,0.000616297790941827,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus","Bacteria","p__Bacillota","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus",NA
"001553172d2deecaeee2c8fc47926bc6",1.99362083139363,-0.937702904477973,-2.93132373587161,0.14742870347763,0.126606321905782,0.16125008122147,13.5226098064149,-7.40644614236402,-18.1787426937513,5.13543216702461e-28,7.79498672611151e-12,2.89502387890185e-40,1.28201076399823e-27,1.16644405685697e-11,1.01221698211964e-39,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"cfeb33d30aa1b73ecca815bc65ff35f0",0.345515377080642,-0.704051558428944,-1.04956693550958,0.163693987674959,0.136556948179122,0.179020082836307,2.1107395695358,-5.1557358876052,-5.86284465340846,0.0353674570696343,3.85019313037313e-07,9.03351754334264e-09,0.0529239645358557,9.61163321035594e-07,3.15848167342771e-08,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"bb03e6ea99adcfcf8083ec2c9af114fb",0.799420825510543,2.83207252599472,2.03265170048418,0.151376907295787,0.15931604526208,0.186363179860925,5.28099589158929,17.7764425506286,10.9069382804106,2.05091862380765e-07,2.57493242181789e-53,1.33685043094601e-24,3.06900053058986e-07,9.00300112952154e-53,3.33731726286521e-24,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Propionibacteriales","f__Propionibacteriaceae","g__Cutibacterium",NA
"ec9d0f20c8c61eb5032d07937cf1af3c",-0.626077800244831,-0.27076622493258,0.355311575312252,0.153270761458085,0.145518016714619,0.165558304833252,-4.08478299637106,-1.86070584966527,2.14614166090983,6.08584939148547e-05,0.0640563947884277,0.0329040992592238,0.000212785813256254,0.0958541734963522,0.0821418880787817,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Actinomycetota","Bacteria","p__Actinomycetota",NA,NA,NA,NA,NA
"97ca6feb1cc0e6586d810384b3a35471",2.53164768941838,0.0204779086664799,-2.5111697807519,0.155774964484645,0.12285586249648,0.169273231435891,16.2519548490601,0.166682389023695,-14.835008225757,1.19001016767662e-40,0.867759148345443,7.58379991460072e-36,4.16075497475422e-40,1,1.89322199306939e-35,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales",NA,NA,NA
"9cd232a91d762e72b8695ef807e4b595",1.61938262938374,-0.433430461415519,-2.05281309079926,0.158821804640951,0.129796124731667,0.177680339333174,10.1962235792792,-3.33931742809402,-11.5534059564686,1.50986885421206e-21,0.000930264972334268,2.24584209733347e-26,3.76924095260133e-21,0.0013920511816225,7.8523687719717e-26,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales","f__Family_XI",NA,NA
"588b5ccdde9b0d39d61568731d7e223f",-0.165872754284831,-0.108629487844513,0.0572432664403182,0.149689235803686,0.147486382627741,0.158132041867319,-1.10811410983732,-0.736539102180683,0.361996631197289,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
"6ba7d4f61fd8143e8aa856596c09b9dd",0.435512949529726,-0.674987324578673,-1.1105002741084,0.162259428107371,0.142703108814848,0.175972771595688,2.68405327573037,-4.73001135143064,-6.31063694706058,0.00754185800611293,3.00954444312643e-06,6.66133302004419e-10,0.0112856580235359,7.51303540838036e-06,2.32907039405862e-09,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bacteria","Bacteria",NA,NA,NA,NA,NA,NA
"1369aba02dd8b749b4c4c2a799d34207",-0.543868665679571,0.330439481804813,0.874308147484384,0.1626971671439,0.16809179506186,0.168604328526157,-3.34282812188449,1.96582755085224,5.1855616942168,0.000961895037947167,0.0504714428918966,4.57562427370175e-07,0.00240127754077458,0.0755256123849963,1.59982258778349e-06,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria","o__Hyphomicrobiales",NA,NA,NA
"7b5afc21508102a6c81750cd6ebfd8f2",0.222593942639842,-0.566525002142659,-0.789118944782501,0.138608078722181,0.135721005244194,0.158706939840492,1.60592329604393,-4.17418807887066,-4.97217667718628,0.111444129675411,6.39155816668016e-05,2.74934270386526e-06,0.166765316348817,0.000159559042002735,9.61280974157206e-06,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales",NA,NA,NA
"3ac58b15912f864168f948c3fed4a03a",1.67806415318329,-0.042075107759327,-1.72013926094262,0.152175911671991,0.130371205982244,0.163235793138744,11.0271338922568,-0.322733132997614,-10.5377578524127,9.71154075317055e-23,0.747208102454729,3.10337422766891e-21,3.39554590362654e-22,1,7.74727235252598e-21,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"280bf0f725df88036178dcec7d1e676d",1.69921202628047,-0.364655580170412,-2.06386760645089,0.140985343088187,0.124807399561348,0.154103494339648,12.0524019664768,-2.92174647859054,-13.3927372334729,2.49413681203709e-21,0.0042864090989874,3.29458319955708e-24,6.2263703149415e-21,0.00641419491071496,1.15191901797463e-23,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"b7c98a016051abbbc602fa6163280ef8",1.80155392356606,-0.10015055694645,-1.90170448051251,0.147659824772751,0.125967151667203,0.164959836546183,12.2007047369767,-0.79505296119611,-11.5282878567844,7.58726379343466e-28,0.427241990890349,1.65132293367894e-25,2.65281309612176e-27,0.639326144641673,4.12236732364455e-25,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,"Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales","Bacteria","p__Bacillota","c__Clostridia","o__Peptostreptococcales-Tissierellales",NA,NA,NA
"e1f7607f41be03ed337ddc9ec5d09656",-0.255943195882119,-0.0943457500497968,0.161597445832322,0.147824207348447,0.142305261900324,0.162797164072836,-1.73140245750695,-0.662981458239262,0.992630594965543,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota","Bacteria","p__Actinomycetota",NA,NA,NA,NA,NA
"1fa23735983f89c2d6b0fb67604c5c66",-0.601184707651959,0.386100761844331,0.98728546949629,0.145612160985099,0.145221179644091,0.155788177505966,-4.12867100923994,2.65870834261635,6.33735810574252,7.29362105432422e-05,0.00905985534997373,5.80358344581442e-09,0.000182078165888525,0.0135571936172269,2.02916658609051e-08,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"cc8e4ab6b9da60dcf4290105cf71049e",0.128908424775981,0.352080528782612,0.223172104006631,0.145165324377224,0.140693562578053,0.155909402759741,0.888011137156986,2.50246366877863,1.43142171066194,0.37601562001417,0.0134509920123551,0.154476165073606,0.562670855848541,0.0470300871798892,0.385634743025478,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota","Bacteria","p__Actinomycetota",NA,NA,NA,NA,NA
"603af4ee0890205633d60a54fbc22597",0.516906101398713,-0.196583862562774,-0.713489963961487,0.141477677458454,0.127702293260246,0.156217274615089,3.65362303569414,-1.53939179590263,-4.56729235431541,0.000359039226367497,0.125858495274875,1.03744697115204e-05,0.000896306557910226,0.188335014512043,3.62733257539491e-05,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"96714a6842a401aa4fecabff7a334c5f",-0.511827229713772,-0.3372664981855,0.174560731528272,0.135114127158866,0.130955521183105,0.149669986427169,-3.78811039582835,-2.57542786389225,1.16630418492899,0.000200229067177838,0.0107259395214469,0.244866618346576,0.000700081486679348,0.026776266287353,0.366419112345955,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"e6f6be4ccfb278fe562ca7dffb543652",0.03679946926691,0.367643260208958,0.330843790942048,0.137315615278923,0.133203837923087,0.150171467949784,0.267991875448111,2.76000501142645,2.20310685817281,0.789024835369395,0.00640297646740604,0.0289084511404835,1,0.02238738534647,0.0721671406168905,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"Bacteria; p__Actinomycetota","Bacteria","p__Actinomycetota",NA,NA,NA,NA,NA
"f92c2786afd33f8c9eddd65bcb666f42",-0.300246491282851,0.282951962719414,0.583198454002265,0.136445396647923,0.148404486643957,0.163757082166827,-2.20048824408193,1.90662674099776,3.56136324783885,0.0288125755037411,0.0578719364774937,0.000452155405169447,0.0719277964014257,0.0865997322828682,0.00158091745980109,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus","Bacteria","p__Bacillota","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus",NA
"31db9a775aade3b4404b23ec58bdef11",1.94817320127661,-0.226663593686065,-2.17483679496268,0.144639714842199,0.129589036845316,0.155533958234071,13.4691443729826,-1.74909544205211,-13.9830350854291,8.81927274058073e-25,0.0831420030271643,6.76304128091956e-26,2.20164578487879e-24,0.124413932587411,2.36463169965964e-25,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"e27680d4009f98f30248d823bc17fb8e",-0.658329630002355,-0.46401800150745,0.194311628494906,0.138982046849583,0.13933659325684,0.155179461446934,-4.73679619004926,-3.33019482292152,1.2521736232559,3.27287042365326e-06,0.000969593347450423,0.211423882239886,1.14432735675934e-05,0.00242049562277192,0.316375305797815,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales",NA,NA,NA
"bd2ebc70501f7d867c204f94c4e483da",-0.64045012850783,-0.371684486200902,0.268765642306928,0.139472959374576,0.139274263229782,0.156848108873506,-4.59193044572751,-2.66872340647517,1.71354085323197,6.28698013829784e-06,0.00799605136056734,0.0875666405378312,2.19818154475737e-05,0.01996136562674,0.131034972891143,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,"Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus","Bacteria","p__Bacillota","c__Bacilli","o__Lactobacillales","f__Streptococcaceae","g__Streptococcus",NA
"f52e34a07ff2e814f50950ea181cb271",-0.28099765563963,-0.130500702688497,0.150496952951133,0.149304402434744,0.143366813541455,0.158862370547837,-1.88204534533029,-0.910257398242045,0.947341730027978,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
"986d1160fa2c6d6e1b39adda581cbd09",1.11010005581312,0.742159920887907,-0.367940134925212,0.153258462935064,0.144243470233421,0.169756550159754,7.24331977858521,5.14518903134342,-2.16745765968355,1.33713749874761e-11,7.11912045279398e-07,0.0315510846729875,4.67517139849883e-11,1.77721927850325e-06,0.0472131338991468,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales",NA,NA,NA
"5b84f9aefbea73054bcb5ebbf3904893",0.126275570958864,0.311809830332572,0.185534259373708,0.143537018610955,0.14161950363595,0.15461402562776,0.879742189024588,2.20174356163623,1.19998336904046,0.380326678178733,0.029123661142224,0.231930730765703,0.578992543710065,0.101828052626769,0.578992543710065,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota","Bacteria","p__Actinomycetota",NA,NA,NA,NA,NA
"13e4c531c80da6a7a3aed1a29d999eea",0,2.08782685376494,2.08782685376494,0.126305873300009,0.126725042463322,0.148586068749187,0,16.4752507727052,14.0512961365792,1,2.66617242801496e-26,1.88691468103429e-22,1,9.32201294975015e-26,4.7104992397043e-22,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"677929eac52be081cdae08a0b9c70eb2",-0.00303893888074761,-0.386597381709536,-0.383558442828789,0.145857104880175,0.134930798385868,0.16250410751542,-0.0208350418256565,-2.86515299942098,-2.36029998683199,0.983395466392048,0.00455750984272556,0.0191035662754275,1,0.0159348905292419,0.0476901978242686,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Enterobacterales",NA,NA,NA
"cda4e6f933bb3108ea3e92f9db411c00",-0.992286108375067,-0.508312846947999,0.483973261427068,0.142102256887994,0.140633858846618,0.156599652467591,-6.98290182088516,-3.6144414376227,3.09051299795974,1.56125466411683e-11,0.000347206609582512,0.00216555983436644,5.45877530043727e-11,0.000866767579317493,0.00324054996797281,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"107aa7e6b56274803bffd1ccff5b2ee6",-0.44737258514592,-0.239299061061422,0.208073524084499,0.138619171649289,0.133719427638705,0.149878670022471,-3.22735001099117,-1.78956091337738,1.38827976024409,0.00148738700849574,0.0752246215634464,0.166786864859888,0.00520050421675487,0.187790961744719,0.249580344538538,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
"a5d1217aa1cbc154c499796f9040d954",0.191356732065524,0.854832537019229,0.663475804953706,0.134031440467825,0.128196192479475,0.146403809977891,1.42770033208335,6.66815855046624,4.53182062033699,0.156524997802961,1.49074201192064e-09,1.63786580519629e-05,0.234224457144,5.21223466038439e-09,4.08877290937491e-05,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"Bacteria; p__Bacillota; c__Bacilli","Bacteria","p__Bacillota","c__Bacilli",NA,NA,NA,NA
"7d48c6d25643c59fc4279b83267a8972",1.26656067505144,-0.244862534365898,-1.51142320941734,0.137823326140935,0.123199040886332,0.151006285226302,9.18974102944145,-1.98753604414677,-10.0090086128023,1.52007600676591e-14,0.0499371447606763,3.06768433083257e-16,3.79472211760985e-14,0.0747260871238897,1.07258603221916e-15,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"9300f96e4700122e2126eeebf4d8caf2",0.229476926670743,0.158453139191885,-0.0710237874788582,0.142904859429312,0.137719739141952,0.152256117038357,1.60580212308494,1.15054777317406,-0.466475757167546,1,1,1,1,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
"e58f4afd38d5d2317e576701eac632a4",0.00140351959352822,0.517311765024955,0.515908245431427,0.140047735962796,0.137240370952451,0.150284592507772,0.0100217228352843,3.76938477675919,3.4328751658607,0.99203129377433,0.000329461662384777,0.000987334618177312,1,0.00115193070445325,0.00246478498206854,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Alphaproteobacteria","Bacteria","p__Pseudomonadota","c__Alphaproteobacteria",NA,NA,NA,NA
"4e445178e20e89871b6459c52dcde954",1.01221937125367,-0.00841708797530191,-1.02063645922897,0.142343828631334,0.123968858175388,0.156957760592436,7.11108715415603,-0.0678967935914485,-6.50261863686503,2.43484410099403e-11,0.945941117145221,7.14641612047193e-10,8.51319592146116e-11,1,1.78403337683724e-09,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"4a765a31e0cf23936b0d98af5f0b7b81",0.532713748334274,0.403809848044041,-0.128903900290232,0.142831932806324,0.134039952400755,0.151465890770549,3.72965441178071,3.01260811281642,-0.851042433609724,0.000271319933885961,0.00304108095183061,0.396102313140291,0.000948643797615662,0.00759176323946203,0.592728641245903,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria","o__Pseudomonadales","f__Moraxellaceae","g__Acinetobacter",NA
"9681f39a104f2ddeaf95304ba9eca65c",-0.202449837253947,-0.169564081193072,0.032885756060875,0.139549995897091,0.133521846258074,0.150266316076565,-1.45073338019472,-1.26993511507723,0.218849818904982,1,1,1,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
"86ff71aa0aa0d60d26888d24fb5976cd",0.0490509852990818,1.08511309004708,1.036062104748,0.134466037130852,0.137337445009843,0.154933617728656,0.364783452726797,7.90107235480686,6.68713556126025,0.716439334705355,3.98058313278194e-11,5.81021422886885e-09,1,1.39177223203743e-10,1.45046355209891e-08,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Bacteria; p__Pseudomonadota; c__Gammaproteobacteria","Bacteria","p__Pseudomonadota","c__Gammaproteobacteria",NA,NA,NA,NA
"f3ae6b459eaf4b550c63e902f3417605",-0.388914509205577,0.0239745560783842,0.412889065283962,0.131581935205597,0.126345858147665,0.147349506404245,-2.95568315360234,0.189753399358484,2.8021068774484,0.00377378300404739,0.849831185284226,0.00594357382936586,0.0131946657551585,1,0.0148375548114385,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium","Bacteria","p__Actinomycetota","c__Actinobacteria","o__Mycobacteriales","f__Corynebacteriaceae","g__Corynebacterium",NA
